ann_id	change_type	prem_id	premise	hypothesis_id	hypothesis	label
g6	dialectal	prem130	Although you reported the torture, the news did not spread.	prem130_hyp2	The fact that they had tortured took the world by surprise.	2
g2	dialectal	prem131	Their mood is very changeable, it fluctuates a lot	prem131_hyp0	We have always known that their/his/her mood is changeable.	0
g2	dialectal	prem131	Their mood is very changeable, it fluctuates a lot	prem131_hyp1	A person's mood is not always the same.	1
g2	dialectal	prem131	Their mood is very changeable, it fluctuates a lot	prem131_hyp2	He/She is always happy.	2
s4	dialectal	prem132	You can go to San Sebastian by public transport, or park in one of the surrounding neighborhoods, or in a paid parking lot.	prem132_hyp0	If you're taking public transportation, take the bus, don't even think about taking the train.	0
s4	dialectal	prem132	You can go to San Sebastian by public transport, or park in one of the surrounding neighborhoods, or in a paid parking lot.	prem132_hyp1	The bus transportation from Bilbao to Donostia takes approximately one and a half hours.	1
s4	dialectal	prem132	You can go to San Sebastian by public transport, or park in one of the surrounding neighborhoods, or in a paid parking lot.	prem132_hyp2	Don't go to San Sebastian, everything is very expensive.	2
g4	dialectal	prem133	The documentary will begin at six in the afternoon at the Uztaldi youth center.	prem133_hyp0	The youth center Uztaldi is open in the afternoons.	0
g4	dialectal	prem133	The documentary will begin at six in the afternoon at the Uztaldi youth center.	prem133_hyp1	The youth center is full of young people.	1
g4	dialectal	prem133	The documentary will begin at six in the afternoon at the Uztaldi youth center.	prem133_hyp2	The young Uztaldi's television has broken.	2
s4	dialectal	prem134	Happy endings promised by monogamous fidelity are not as common as believed.	prem134_hyp0	You have to work to have a happy ending.	0
s4	dialectal	prem134	Happy endings promised by monogamous fidelity are not as common as believed.	prem134_hyp1	Monogamy and polygamy are opposites.	1
s4	dialectal	prem134	Happy endings promised by monogamous fidelity are not as common as believed.	prem134_hyp2	Monogamy, like in fairy tales, always brings a happy ending.	2
g8	toka	prem134	Happy endings promised by monogamous fidelity are not as common as you might think.	prem134_hyp0	You have to work to have a happy ending.	0
g8	toka	prem134	Happy endings promised by monogamous fidelity are not as common as you might think.	prem134_hyp1	Monogamy and polygamy are opposites.	1
g8	toka	prem134	Happy endings promised by monogamous fidelity are not as common as you might think.	prem134_hyp2	Monogamy, like in fairy tales, always brings a happy ending.	2
g2	dialectal	prem135	To counter an imposed reality, one must first generate their own power	prem135_hyp0	Strength alone is not enough, perseverance is also needed.	0
g2	dialectal	prem135	To counter an imposed reality, one must first generate their own power	prem135_hyp1	First you need to be ready to face a reality.	1
g2	dialectal	prem135	To counter an imposed reality, one must first generate their own power	prem135_hyp2	Communication is the first step against a forcefully imposed reality.	2
g4	dialectal	prem136	Along with the Leisure Time Monitor and Director courses, it is among the Official Certifications issued by the Basque Government.	prem136_hyp0	The Leisure Time Monitor course is 150 hours long and can be taken in either extensive or intensive format.	0
g4	dialectal	prem136	Along with the Leisure Time Monitor and Director courses, it is among the Official Certifications issued by the Basque Government.	prem136_hyp1	Courses are the best ways to learn new things.	1
g4	dialectal	prem136	Along with the Leisure Time Monitor and Director courses, it is among the Official Certifications issued by the Basque Government.	prem136_hyp2	The Leisure Time Monitor course is among the Official Qualifications extended by the central government.	2
s2	toka	prem137	The ON Bizkaia Awards recognize the contribution made by companies in creating economic activity and jobs.	prem137_hyp0	This year, 1,300,000 new jobs have been created.	0
s2	toka	prem137	The ON Bizkaia Awards recognize the contribution made by companies in creating economic activity and jobs.	prem137_hyp1	Today's work is much more advanced compared to 1000 years ago.	1
s2	toka	prem137	The ON Bizkaia Awards recognize the contribution made by companies in creating economic activity and jobs.	prem137_hyp2	These are temporary positions that are being created and therefore we shouldn't give out a prize for it.	2
s2	noka	prem137	The ON Bizkaia Awards recognize companies' contribution to creating economic activity and jobs.	prem137_hyp0	This year, 1,300,000 new jobs have been created.	0
s2	noka	prem137	The ON Bizkaia Awards recognize companies' contribution to creating economic activity and jobs.	prem137_hyp1	Today's work is much more advanced compared to 1000 years ago.	1
s2	noka	prem137	The ON Bizkaia Awards recognize companies' contribution to creating economic activity and jobs.	prem137_hyp2	These are temporary positions that are being created and therefore we shouldn't give out a prize for it.	2
s2	dialectal	prem137	The ON Bizkaia Awards recognize companies' contributions to creating economic activity and jobs.	prem137_hyp0	This year, 1,300,000 new jobs have been created.	0
s2	dialectal	prem137	The ON Bizkaia Awards recognize companies' contributions to creating economic activity and jobs.	prem137_hyp1	Today's work is much more advanced compared to 1000 years ago.	1
s2	dialectal	prem137	The ON Bizkaia Awards recognize companies' contributions to creating economic activity and jobs.	prem137_hyp2	These are temporary positions that are being created and therefore we shouldn't give out a prize for it.	2
g1	dialectal	prem138	How great it was to reach the top!!	prem138_hyp0	When we reached the top, the views were beautiful.	0
g1	dialectal	prem138	How great it was to reach the top!!	prem138_hyp1	Achieving goals is amazing	1
g1	dialectal	prem138	How great it was to reach the top!!	prem138_hyp2	We didn't make it to the top because Mikel broke his leg.	2
g8	toka	prem138	It was a great pleasure to reach the top.	prem138_hyp0	When we reached the top, the views were beautiful.	0
g8	toka	prem138	It was a great pleasure to reach the top.	prem138_hyp1	Achieving goals is amazing	1
g8	toka	prem138	It was a great pleasure to reach the top.	prem138_hyp2	We didn't make it to the top because Mikel broke his leg.	2
g7	dialectal	prem139	Specific courses will be organized throughout the year to talk about different things: places, psychomotricity...	prem139_hyp0	Among the courses, modern abstract art is the best, Mikel has already signed up.	0
g7	dialectal	prem139	Specific courses will be organized throughout the year to talk about different things: places, psychomotricity...	prem139_hyp1	The goal of the courses is always to teach people new things.	1
g7	dialectal	prem139	Specific courses will be organized throughout the year to talk about different things: places, psychomotricity...	prem139_hyp2	Courses are useless because people don't learn anything unless they work.	2
s2	noka	prem140	I have thought a lot about the state of our art in this area.	prem140_hyp0	We have talked a lot about our art.	0
s2	noka	prem140	I have thought a lot about the state of our art in this area.	prem140_hyp1	Each person's art is unique.	1
s2	noka	prem140	I have thought a lot about the state of our art in this area.	prem140_hyp2	We don't care about our art.	2
s2	dialectal	prem140	He has thought a lot about the state of our art.	prem140_hyp0	We have talked a lot about our art.	0
s2	dialectal	prem140	He has thought a lot about the state of our art.	prem140_hyp1	Each person's art is unique.	1
s2	dialectal	prem140	He has thought a lot about the state of our art.	prem140_hyp2	We don't care about our art.	2
s2	toka	prem140	He has thought a lot about the state of our art.	prem140_hyp0	We have talked a lot about our art.	0
s2	toka	prem140	He has thought a lot about the state of our art.	prem140_hyp1	Each person's art is unique.	1
s2	toka	prem140	He has thought a lot about the state of our art.	prem140_hyp2	We don't care about our art.	2
g2	dialectal	prem141	They have organized more activities this week within the anti-capitalist campaign	prem141_hyp0	Among the new initiatives, there is a concert.	0
g2	dialectal	prem141	They have organized more activities this week within the anti-capitalist campaign	prem141_hyp1	Anti-capitalist campaigns and anti-socialist campaigns are opposites.	1
g2	dialectal	prem141	They have organized more activities this week within the anti-capitalist campaign	prem141_hyp2	The anti-capitalist campaign has been cancelled, as no one showed up.	2
g6	dialectal	prem142	"To change those addresses, you need to enter the ""My Data"" section on the internet."	prem142_hyp0	"After entering my Data, you need to press the ""OK"" button."	0
g6	dialectal	prem142	"To change those addresses, you need to enter the ""My Data"" section on the internet."	prem142_hyp1	Email addresses are used to send messages.	1
g6	dialectal	prem142	"To change those addresses, you need to enter the ""My Data"" section on the internet."	prem142_hyp2	It is impossible to change the addresses because the website has crashed.	2
s4	dialectal	prem143	Digital transformation has changed the way we work and interact.	prem143_hyp0	People spend more time on their mobile phones and computers.	0
s4	dialectal	prem143	Digital transformation has changed the way we work and interact.	prem143_hyp1	Digital transformation is the next advancement that the world needs.	1
s4	dialectal	prem143	Digital transformation has changed the way we work and interact.	prem143_hyp2	People work as always.	2
g2	dialectal	prem144	There's always something to complain about, especially when one is weak and help is never perfect	prem144_hyp0	With help, anyone can do anything.	0
g2	dialectal	prem144	There's always something to complain about, especially when one is weak and help is never perfect	prem144_hyp1	We all need help sometimes.	1
g2	dialectal	prem144	There's always something to complain about, especially when one is weak and help is never perfect	prem144_hyp2	Nobody is weak, there are only people who don't want to work.	2
g5	dialectal	prem145	He/She didn't know that he/she was dead.	prem145_hyp0	He/She appeared to be dead.	0
g5	dialectal	prem145	He/She didn't know that he/she was dead.	prem145_hyp1	Dead people do not move.	1
g5	dialectal	prem145	He/She didn't know that he/she was dead.	prem145_hyp2	He/She wasn't dead, he/she was sleeping.	2
s1	dialectal	prem146	I was very moved by that unexpected farewell.	prem146_hyp0	Fortunately, it was a pleasant surprise.	0
s1	dialectal	prem146	I was very moved by that unexpected farewell.	prem146_hyp1	Surprises can be good or bad.	1
s1	dialectal	prem146	I was very moved by that unexpected farewell.	prem146_hyp2	I heard about that surprise many weeks ago.	2
g5	dialectal	prem147	Samsung proposes a smart school and teaching classes with their Samsung Gear VR headsets and MagicIWB S2 boards.	prem147_hyp0	Samsung will have the most technologically advanced class in the world.	0
g5	dialectal	prem147	Samsung proposes a smart school and teaching classes with their Samsung Gear VR headsets and MagicIWB S2 boards.	prem147_hyp1	Samsung makes televisions, mobile phones, and cameras.	1
g5	dialectal	prem147	Samsung proposes a smart school and teaching classes with their Samsung Gear VR headsets and MagicIWB S2 boards.	prem147_hyp2	Samsung cannot teach classes with VR glasses because children would be playing.	2
g4	dialectal	prem148	The Getaria Dialect is the result of the book GETARIAKO AHOTSAK (Voices of Getaria) which collects the local speech and oral heritage of Getaria.	prem148_hyp0	"The Getarian dialect of Basque can be found in the book ""GETAIKO EUSKERA"" (Basque of Getaria)."	0
g4	dialectal	prem148	The Getaria Dialect is the result of the book GETARIAKO AHOTSAK (Voices of Getaria) which collects the local speech and oral heritage of Getaria.	prem148_hyp1	"I don't like the book ""GETAIKO EUSKERA""."	1
g4	dialectal	prem148	The Getaria Dialect is the result of the book GETARIAKO AHOTSAK (Voices of Getaria) which collects the local speech and oral heritage of Getaria.	prem148_hyp2	The book GETAIKO EUSKERA contains Biscayan Basque.	2
s3	dialectal	prem149	At the beginning of digitalization, websites were created, and they offered opportunities to democratize communication.	prem149_hyp0	In the early days of digitalization, websites became more well-known.	0
s3	dialectal	prem149	At the beginning of digitalization, websites were created, and they offered opportunities to democratize communication.	prem149_hyp1	Digitalization happened a long time ago.	1
s3	dialectal	prem149	At the beginning of digitalization, websites were created, and they offered opportunities to democratize communication.	prem149_hyp2	At the beginning of digitalization, communication possibilities were destroyed.	2
g7	dialectal	prem150	At the award ceremony, two young girls appeared, with the introduction in Basque and occasionally throughout, but mostly in Spanish.	prem150_hyp0	The girls spoke more in Spanish than in Basque.	0
g7	dialectal	prem150	At the award ceremony, two young girls appeared, with the introduction in Basque and occasionally throughout, but mostly in Spanish.	prem150_hyp1	The award ceremony took place in Lekeitio.	1
g7	dialectal	prem150	At the award ceremony, two young girls appeared, with the introduction in Basque and occasionally throughout, but mostly in Spanish.	prem150_hyp2	The girls spoke in English at the award ceremony.	2
g3	berridazketa	prem151	I highly recommend you go to the Getaria lighthouse.	prem151_hyp0	It's worth getting to know San Anton media.	0
g3	berridazketa	prem151	I highly recommend you go to the Getaria lighthouse.	prem151_hyp1	Mount San Anton is in Spain.	1
g3	berridazketa	prem151	I highly recommend you go to the Getaria lighthouse.	prem151_hyp2	Mount San Anton is very ugly.	2
s4	dialectal	prem152	We met Lilikin face to face.	prem152_hyp0	We saw the flower.	0
s4	dialectal	prem152	We met Lilikin face to face.	prem152_hyp1	The flower was very beautiful.	1
s4	dialectal	prem152	We met Lilikin face to face.	prem152_hyp2	We haven't seen Lili for a long time.	2
g8	toka	prem153	The sun is nothing more than an increasingly red circumference in the eyes of the adolescent.	prem153_hyp0	Teenagers don't pay much attention to everything else.	0
g8	toka	prem153	The sun is nothing more than an increasingly red circumference in the eyes of the adolescent.	prem153_hyp1	Teenagers are very fun.	1
g8	toka	prem153	The sun is nothing more than an increasingly red circumference in the eyes of the adolescent.	prem153_hyp2	Teenagers notice everything.	2
g5	dialectal	prem154	"The band Solte has prepared an innovative music video for the song ""Eraldatutako mundua"" from their latest album ""IXA"" (Taupaka Association, 2016)."	prem154_hyp0	The Solte group has prepared a new music video.	0
g5	dialectal	prem154	"The band Solte has prepared an innovative music video for the song ""Eraldatutako mundua"" from their latest album ""IXA"" (Taupaka Association, 2016)."	prem154_hyp1	The famous song has gained great success in a short time.	1
g5	dialectal	prem154	"The band Solte has prepared an innovative music video for the song ""Eraldatutako mundua"" from their latest album ""IXA"" (Taupaka Association, 2016)."	prem154_hyp2	The Solte group has retired and they will not do anything else.	2
g4	berridazketa	prem155	Digital transformation brings a major paradigm shift in the cultural and creative sector	prem155_hyp0	Digital transformation provides you with more opportunities in the cultural and creative field.	0
g4	berridazketa	prem155	Digital transformation brings a major paradigm shift in the cultural and creative sector	prem155_hyp1	Digital transformation can still bring many innovations to our society.	1
g4	berridazketa	prem155	Digital transformation brings a major paradigm shift in the cultural and creative sector	prem155_hyp2	Digital transformation brings a small paradigm shift in the cultural and creative sector.	2
g2	dialectal	prem156	The European Union has been a reference point in the first world for many decades regarding democracy, equality, security and well-being	prem156_hyp0	The European Union is a first-world reference in many areas.	0
g2	dialectal	prem156	The European Union has been a reference point in the first world for many decades regarding democracy, equality, security and well-being	prem156_hyp1	There are several countries in the European Union.	1
g2	dialectal	prem156	The European Union has been a reference point in the first world for many decades regarding democracy, equality, security and well-being	prem156_hyp2	The United States has been the first world's reference for democracy, equality, security, and well-being.	2
s2	toka	prem157	Commercial logic drives our life: everything is easy, comfortable, changeable, high-quality and cheap.	prem157_hyp0	If we look at life through commercial logic, everything would be easier.	0
s2	toka	prem157	Commercial logic drives our life: everything is easy, comfortable, changeable, high-quality and cheap.	prem157_hyp1	Commercial logic is a new concept of today.	1
s2	toka	prem157	Commercial logic drives our life: everything is easy, comfortable, changeable, high-quality and cheap.	prem157_hyp2	We look at life with commercial logic: everything is difficult, uncomfortable, unchangeable, mediocre and expensive.	2
s1	dialectal	prem157	Life has become dominated by commercial logic: everything is easy, comfortable, changeable, high-quality and cheap.	prem157_hyp0	If we look at life through commercial logic, everything would be easier.	0
s1	dialectal	prem157	Life has become dominated by commercial logic: everything is easy, comfortable, changeable, high-quality and cheap.	prem157_hyp1	Commercial logic is a new concept of today.	1
s1	dialectal	prem157	Life has become dominated by commercial logic: everything is easy, comfortable, changeable, high-quality and cheap.	prem157_hyp2	We look at life with commercial logic: everything is difficult, uncomfortable, unchangeable, mediocre and expensive.	2
s2	noka	prem157	We live our lives guided by commercial logic: everything easy, comfortable, changeable, high-quality and cheap.	prem157_hyp0	If we look at life through commercial logic, everything would be easier.	0
s2	noka	prem157	We live our lives guided by commercial logic: everything easy, comfortable, changeable, high-quality and cheap.	prem157_hyp1	Commercial logic is a new concept of today.	1
s2	noka	prem157	We live our lives guided by commercial logic: everything easy, comfortable, changeable, high-quality and cheap.	prem157_hyp2	We look at life with commercial logic: everything is difficult, uncomfortable, unchangeable, mediocre and expensive.	2
s2	dialectal	prem157	Commercial logic drives our life: everything is easy, comfortable, changeable, high-quality and cheap.	prem157_hyp0	If we look at life through commercial logic, everything would be easier.	0
s2	dialectal	prem157	Commercial logic drives our life: everything is easy, comfortable, changeable, high-quality and cheap.	prem157_hyp1	Commercial logic is a new concept of today.	1
s2	dialectal	prem157	Commercial logic drives our life: everything is easy, comfortable, changeable, high-quality and cheap.	prem157_hyp2	We look at life with commercial logic: everything is difficult, uncomfortable, unchangeable, mediocre and expensive.	2
s3	dialectal	prem157	We look at life with commercial logic: everything should be easy, comfortable, changeable, of good quality, and cheap.	prem157_hyp0	If we look at life through commercial logic, everything would be easier.	0
s3	dialectal	prem157	We look at life with commercial logic: everything should be easy, comfortable, changeable, of good quality, and cheap.	prem157_hyp1	Commercial logic is a new concept of today.	1
s3	dialectal	prem157	We look at life with commercial logic: everything should be easy, comfortable, changeable, of good quality, and cheap.	prem157_hyp2	We look at life with commercial logic: everything is difficult, uncomfortable, unchangeable, mediocre and expensive.	2
s4	dialectal	prem157	We view life through commercial logic: everything is easy, comfortable, adaptable, high-quality and cheap.	prem157_hyp0	If we look at life through commercial logic, everything would be easier.	0
s4	dialectal	prem157	We view life through commercial logic: everything is easy, comfortable, adaptable, high-quality and cheap.	prem157_hyp1	Commercial logic is a new concept of today.	1
s4	dialectal	prem157	We view life through commercial logic: everything is easy, comfortable, adaptable, high-quality and cheap.	prem157_hyp2	We look at life with commercial logic: everything is difficult, uncomfortable, unchangeable, mediocre and expensive.	2
g2	dialectal	prem158	He did not confirm his statement before the judge at the National Court	prem158_hyp0	They did not confess to the judge what needed to be confessed.	0
g2	dialectal	prem158	He did not confirm his statement before the judge at the National Court	prem158_hyp1	They are decided in the National Court.	1
g2	dialectal	prem158	He did not confirm his statement before the judge at the National Court	prem158_hyp2	They confessed everything before the judge.	2
g3	berridazketa	prem159	Antton Olariaga will receive an award in Santutxu on Comic Day.	prem159_hyp0	Antton Olariaga will win the Joseph Camino award for his work.	0
g3	berridazketa	prem159	Antton Olariaga will receive an award in Santutxu on Comic Day.	prem159_hyp1	Joseph Camino died in 2015.	1
g3	berridazketa	prem159	Antton Olariaga will receive an award in Santutxu on Comic Day.	prem159_hyp2	Joseph Camino will receive the award in Madrid.	2
g4	dialectal	prem160	Yesterday I saw Galician actor Nancho Novo on TV for a moment playing the role of Jesus's father, dead serious.	prem160_hyp0	Yesterday I watched a seriously demonic movie for a while.	0
g4	dialectal	prem160	Yesterday I saw Galician actor Nancho Novo on TV for a moment playing the role of Jesus's father, dead serious.	prem160_hyp1	Actor Nacho Novo was born on September 17, 1958.	1
g4	dialectal	prem160	Yesterday I saw Galician actor Nancho Novo on TV for a moment playing the role of Jesus's father, dead serious.	prem160_hyp2	The actor Nacho Novo always plays comedic roles.	2
s1	dialectal	prem161	The premises that were inaugurated on September 13 in Uzatila were closed down by the Ertzaintza on September 28, enforcing the judge's eviction order.	prem161_hyp0	The establishment has been open for a little more than a month.	0
s1	dialectal	prem161	The premises that were inaugurated on September 13 in Uzatila were closed down by the Ertzaintza on September 28, enforcing the judge's eviction order.	prem161_hyp1	I really liked the place.	1
s1	dialectal	prem161	The premises that were inaugurated on September 13 in Uzatila were closed down by the Ertzaintza on September 28, enforcing the judge's eviction order.	prem161_hyp2	The premises inaugurated on July 13 remain open and have never closed.	2
s2	noka	prem161	The premises that were inaugurated on July 13th were forcibly closed on September 28th by the Ertzaintza (Basque Police) in compliance with an eviction order signed by the judge.	prem161_hyp0	The establishment has been open for a little more than a month.	0
s2	noka	prem161	The premises that were inaugurated on July 13th were forcibly closed on September 28th by the Ertzaintza (Basque Police) in compliance with an eviction order signed by the judge.	prem161_hyp1	I really liked the place.	1
s2	noka	prem161	The premises that were inaugurated on July 13th were forcibly closed on September 28th by the Ertzaintza (Basque Police) in compliance with an eviction order signed by the judge.	prem161_hyp2	The premises inaugurated on July 13 remain open and have never closed.	2
s3	dialectal	prem161	The premises inaugurated on July 13th were closed by the Ertzaintza (Basque Police) on September 28th, following a court-ordered eviction notice.	prem161_hyp0	The establishment has been open for a little more than a month.	0
s3	dialectal	prem161	The premises inaugurated on July 13th were closed by the Ertzaintza (Basque Police) on September 28th, following a court-ordered eviction notice.	prem161_hyp1	I really liked the place.	1
s3	dialectal	prem161	The premises inaugurated on July 13th were closed by the Ertzaintza (Basque Police) on September 28th, following a court-ordered eviction notice.	prem161_hyp2	The premises inaugurated on July 13 remain open and have never closed.	2
s2	toka	prem161	The premises that were inaugurated on July 13th were forcibly closed by the Ertzaintza (Basque Police) on September 28th, executing an eviction order signed by the judge.	prem161_hyp0	The establishment has been open for a little more than a month.	0
s2	toka	prem161	The premises that were inaugurated on July 13th were forcibly closed by the Ertzaintza (Basque Police) on September 28th, executing an eviction order signed by the judge.	prem161_hyp1	I really liked the place.	1
s2	toka	prem161	The premises that were inaugurated on July 13th were forcibly closed by the Ertzaintza (Basque Police) on September 28th, executing an eviction order signed by the judge.	prem161_hyp2	The premises inaugurated on July 13 remain open and have never closed.	2
s2	dialectal	prem161	The premises inaugurated on July 13th were closed down on September 28th by the Ertzaintza (Basque Police) enforcing an eviction order signed by the judge.	prem161_hyp0	The establishment has been open for a little more than a month.	0
s2	dialectal	prem161	The premises inaugurated on July 13th were closed down on September 28th by the Ertzaintza (Basque Police) enforcing an eviction order signed by the judge.	prem161_hyp1	I really liked the place.	1
s2	dialectal	prem161	The premises inaugurated on July 13th were closed down on September 28th by the Ertzaintza (Basque Police) enforcing an eviction order signed by the judge.	prem161_hyp2	The premises inaugurated on July 13 remain open and have never closed.	2
s4	dialectal	prem161	The premises, which were inaugurated on July 13th, were closed by the Ertzaintza on September 28th, thus fulfilling the eviction order signed by the judge.	prem161_hyp0	The establishment has been open for a little more than a month.	0
s4	dialectal	prem161	The premises, which were inaugurated on July 13th, were closed by the Ertzaintza on September 28th, thus fulfilling the eviction order signed by the judge.	prem161_hyp1	I really liked the place.	1
s4	dialectal	prem161	The premises, which were inaugurated on July 13th, were closed by the Ertzaintza on September 28th, thus fulfilling the eviction order signed by the judge.	prem161_hyp2	The premises inaugurated on July 13 remain open and have never closed.	2
g2	dialectal	prem162	One night, while Lucia and Miren were out having some wine, they invited Andrea to the boss's house, and the three of them had sexual relations.	prem162_hyp0	They were at the boss's house on the day they had sexual relations.	0
g2	dialectal	prem162	One night, while Lucia and Miren were out having some wine, they invited Andrea to the boss's house, and the three of them had sexual relations.	prem162_hyp1	When having sexual relations, one must be very careful regarding sexually transmitted diseases.	1
g2	dialectal	prem162	One night, while Lucia and Miren were out having some wine, they invited Andrea to the boss's house, and the three of them had sexual relations.	prem162_hyp2	Lucia, Miren and Andrea are virgins.	2
g5	dialectal	prem163	They will soon announce which theater will be showing the film.	prem163_hyp0	The movie will be shown in a theater.	0
g5	dialectal	prem163	They will soon announce which theater will be showing the film.	prem163_hyp1	People are eager to watch the movie.	1
g5	dialectal	prem163	They will soon announce which theater will be showing the film.	prem163_hyp2	They will announce late which theater it will be screened in.	2
s4	dialectal	prem164	Our field is suffering and we have great difficulty managing it.	prem164_hyp0	A lot of arduous work is done in our field.	0
s4	dialectal	prem164	Our field is suffering and we have great difficulty managing it.	prem164_hyp1	Even though it has involved suffering, we really love our field.	1
s4	dialectal	prem164	Our field is suffering and we have great difficulty managing it.	prem164_hyp2	We don't do anything in our field/area, it's very boring.	2
g8	toka	prem165	It aims to promote the economy of Orduña and is a member of the Development Network of Development Agencies of the Basque Country.	prem165_hyp0	He/She wants to help Orduña's economy.	0
g8	toka	prem165	It aims to promote the economy of Orduña and is a member of the Development Network of Development Agencies of the Basque Country.	prem165_hyp1	Orduña is located in Álava.	1
g8	toka	prem165	It aims to promote the economy of Orduña and is a member of the Development Network of Development Agencies of the Basque Country.	prem165_hyp2	The Development Network of Basque Development Agencies has no members.	2
g1	dialectal	prem165	Its aim is to boost the economy of Orduña and it is a member of the Development Network of Development Agencies of the Basque Country.	prem165_hyp0	He/She wants to help Orduña's economy.	0
g1	dialectal	prem165	Its aim is to boost the economy of Orduña and it is a member of the Development Network of Development Agencies of the Basque Country.	prem165_hyp1	Orduña is located in Álava.	1
g1	dialectal	prem165	Its aim is to boost the economy of Orduña and it is a member of the Development Network of Development Agencies of the Basque Country.	prem165_hyp2	The Development Network of Basque Development Agencies has no members.	2
g5	dialectal	prem166	Those who have less time also have the option to take shorter courses.	prem166_hyp0	They also think about people who have less time.	0
g5	dialectal	prem166	Those who have less time also have the option to take shorter courses.	prem166_hyp1	I didn't know there were such options in that course.	1
g5	dialectal	prem166	Those who have less time also have the option to take shorter courses.	prem166_hyp2	Those who have less time also have the opportunity to take longer courses.	2
g7	dialectal	prem167	For three and a half years, young people from the neighborhood gathered there, but in November 2011 the Lakomi Youth Center was closed.	prem167_hyp0	Today the Lakomi Youth Center is not open.	0
g7	dialectal	prem167	For three and a half years, young people from the neighborhood gathered there, but in November 2011 the Lakomi Youth Center was closed.	prem167_hyp1	I spent a lot of time at Lakomi Youth Center.	1
g7	dialectal	prem167	For three and a half years, young people from the neighborhood gathered there, but in November 2011 the Lakomi Youth Center was closed.	prem167_hyp2	The Lakomi Youth Center remained open for 10 years.	2
g3	berridazketa	prem168	In 1972, he revolutionized the history of Basque graphic humor. He began using his own style in Zeruko Argia	prem168_hyp0	Zeruko Argia had an influence on the history of Basque graphic humor.	0
g3	berridazketa	prem168	In 1972, he revolutionized the history of Basque graphic humor. He began using his own style in Zeruko Argia	prem168_hyp1	In 1972, besides Zeruko Argia, other things happened.	1
g3	berridazketa	prem168	In 1972, he revolutionized the history of Basque graphic humor. He began using his own style in Zeruko Argia	prem168_hyp2	Starting in Zeruko Argia in 2015, with a distinctive and innovative style, they revolutionized the history of Basque graphic humor.	2
s1	dialectal	prem169	The Gaztetape beach is covered with stones; but we found a beautiful little fish hook.	prem169_hyp0	Gaztetape beach is not covered with sand.	0
s1	dialectal	prem169	The Gaztetape beach is covered with stones; but we found a beautiful little fish hook.	prem169_hyp1	Since the octopus was very poisonous, we never went back to Gaztetape beach again.	1
s1	dialectal	prem169	The Gaztetape beach is covered with stones; but we found a beautiful little fish hook.	prem169_hyp2	There are no octopuses at Gaztetape beach.	2
g7	dialectal	prem170	He/She is doing quite well health-wise and remains strong at work too, especially with room rentals.	prem170_hyp0	He/She does good work in room rentals.	0
g7	dialectal	prem170	He/She is doing quite well health-wise and remains strong at work too, especially with room rentals.	prem170_hyp1	For a while they/he/she was doing rather poorly, but now they/he/she is doing better.	1
g7	dialectal	prem170	He/She is doing quite well health-wise and remains strong at work too, especially with room rentals.	prem170_hyp2	He/She has several illnesses and is performing rather poorly at work.	2
g3	berridazketa	prem171	The team members are very happy and eager to share what they have done with people.	prem171_hyp0	The team members are very happy with the work they have done.	0
g3	berridazketa	prem171	The team members are very happy and eager to share what they have done with people.	prem171_hyp1	The fans are incredibly eager to hear everything.	1
g3	berridazketa	prem171	The team members are very happy and eager to share what they have done with people.	prem171_hyp2	The team members have been gloomy.	2
s2	noka	prem172	Democracy will not make us free	prem172_hyp0	Democracy will imprison us.	0
s2	noka	prem172	Democracy will not make us free	prem172_hyp1	Democracy is a political structure.	1
s2	noka	prem172	Democracy will not make us free	prem172_hyp2	Democracy will set us free	2
s2	dialectal	prem172	Democracy will not make us free	prem172_hyp0	Democracy will imprison us.	0
s2	dialectal	prem172	Democracy will not make us free	prem172_hyp1	Democracy is a political structure.	1
s2	dialectal	prem172	Democracy will not make us free	prem172_hyp2	Democracy will set us free	2
s2	toka	prem172	Democracy will not set us free.	prem172_hyp0	Democracy will imprison us.	0
s2	toka	prem172	Democracy will not set us free.	prem172_hyp1	Democracy is a political structure.	1
s2	toka	prem172	Democracy will not set us free.	prem172_hyp2	Democracy will set us free	2
s4	dialectal	prem173	The goal of the message about adopting cats is to spread awareness among people so that animals rescued from the streets can have a dignified future.	prem173_hyp0	Animals collected from the streets have worse conditions than those who are adopted.	0
s4	dialectal	prem173	The goal of the message about adopting cats is to spread awareness among people so that animals rescued from the streets can have a dignified future.	prem173_hyp1	There are many cats in the streets.	1
s4	dialectal	prem173	The goal of the message about adopting cats is to spread awareness among people so that animals rescued from the streets can have a dignified future.	prem173_hyp2	The aim is to release adopted cats.	2
g1	dialectal	prem174	Maybe the changes won't be noticed immediately, but we are slowly establishing criteria to take steps in a new direction	prem174_hyp0	The changes will be noticed gradually.	0
g1	dialectal	prem174	Maybe the changes won't be noticed immediately, but we are slowly establishing criteria to take steps in a new direction	prem174_hyp1	To achieve changes, one must have a proactive mindset.	1
g1	dialectal	prem174	Maybe the changes won't be noticed immediately, but we are slowly establishing criteria to take steps in a new direction	prem174_hyp2	We are working on establishing criteria for an old direction.	2
g8	dialectal	prem175	One day, Amancay Gaztañaga Sagarzazu (Guayaquil, 1980) opened Pandora's box and discovered a world of a thousand colors.	prem175_hyp0	If you open Pandora's box, you can discover a world of a thousand colors.	0
