ann_id	change_type	herrialdea	prem_id	premise	hypothesis_id	hypothesis	label
3	dialectal	Cuba	prem173	In order for animals rescued from the streets to have a better future, it aims to spread the message of cat adoption.	prem173_hyp1	There are many cats in the streets.	1
3	dialectal	Cuba	prem173	In order for animals rescued from the streets to have a better future, it aims to spread the message of cat adoption.	prem173_hyp2	Its aim is to take adopted cats out for walks.	2
3	dialectal	Cuba	prem174	Perhaps the changes won't be noticed immediately, but we are establishing criteria to take progressive steps in a new direction.	prem174_hyp0	The changes will be noticed little by little.	0
3	dialectal	Cuba	prem174	Perhaps the changes won't be noticed immediately, but we are establishing criteria to take progressive steps in a new direction.	prem174_hyp1	To achieve changes, you need to have a proactive mindset.	1
3	dialectal	Cuba	prem174	Perhaps the changes won't be noticed immediately, but we are establishing criteria to take progressive steps in a new direction.	prem174_hyp2	We are establishing the criteria to provide to an old address.	2
3	dialectal	Cuba	prem175	One day Amancay Gaztañaga Sagarzazu (Guayaquil, 1980) opened Pandora's box and discovered a world of a thousand colors.	prem175_hyp0	If you open Pandora's box, you can discover a world of a thousand colors.	0
3	dialectal	Cuba	prem175	One day Amancay Gaztañaga Sagarzazu (Guayaquil, 1980) opened Pandora's box and discovered a world of a thousand colors.	prem175_hyp1	Amancay Gaztañaga Sagarzazu is from Gipuzkoa.	1
3	dialectal	Cuba	prem175	One day Amancay Gaztañaga Sagarzazu (Guayaquil, 1980) opened Pandora's box and discovered a world of a thousand colors.	prem175_hyp2	Amancay Gaztañaga Sagarzazu kept Pandora's box closed.	2
4	dialectal	Cuba	prem176	With humor and joy, many things can be achieved with children.	prem176_hyp0	Children really like humor and joy.	0
4	dialectal	Cuba	prem176	With humor and joy, many things can be achieved with children.	prem176_hyp1	Children can be very exhausting sometimes.	1
4	dialectal	Cuba	prem176	With humor and joy, many things can be achieved with children.	prem176_hyp2	If you use humor and joy with children, they will take advantage of you	2
4	dialectal	Cuba	prem177	Why does the lack of clarity, total darkness, cause fear in most of us.	prem177_hyp0	Darkness and the lack of light frighten most of society.	0
4	dialectal	Cuba	prem177	Why does the lack of clarity, total darkness, cause fear in most of us.	prem177_hyp1	We should not be afraid of the dark, it is an irrational fear.	1
4	dialectal	Cuba	prem177	Why does the lack of clarity, total darkness, cause fear in most of us.	prem177_hyp2	Society is very brave, it has no fear.	2
4	dialectal	Cuba	prem177	Why does the lack of clarity, total darkness, cause fear in most of us.	prem177_hyp0	Darkness and the lack of light frighten most of society.	0
4	dialectal	Cuba	prem177	Why does the lack of clarity, total darkness, cause fear in most of us.	prem177_hyp1	We should not be afraid of the dark, it is an irrational fear.	1
4	dialectal	Cuba	prem177	Why does the lack of clarity, total darkness, cause fear in most of us.	prem177_hyp2	Society is very brave, it has no fear.	2
4	dialectal	Cuba	prem178	The Ursina School has come a long way in shaping society's values through non-formal education.	prem178_hyp0	The Urtxintxa School has been teaching values through non-formal education courses for many years.	0
4	dialectal	Cuba	prem178	The Ursina School has come a long way in shaping society's values through non-formal education.	prem178_hyp1	The Urtxintxa School offers non-classroom-based courses in non-formal education.	1
4	dialectal	Cuba	prem178	The Ursina School has come a long way in shaping society's values through non-formal education.	prem178_hyp2	The Urtxintxa School has little experience in non-formal education.	2
4	dialectal	Cuba	prem178	The Ursinsa School has come a long way in shaping society's values through non-formal education.	prem178_hyp0	The Urtxintxa School has been teaching values through non-formal education courses for many years.	0
4	dialectal	Cuba	prem178	The Ursinsa School has come a long way in shaping society's values through non-formal education.	prem178_hyp1	The Urtxintxa School offers non-classroom-based courses in non-formal education.	1
4	dialectal	Cuba	prem178	The Ursinsa School has come a long way in shaping society's values through non-formal education.	prem178_hyp2	The Urtxintxa School has little experience in non-formal education.	2
4	dialectal	Cuba	prem179	Subsequently, there were several attempts to occupy premises, but they did not prosper.	prem179_hyp0	The premises remained vacant, despite the efforts made.	0
4	dialectal	Cuba	prem179	Subsequently, there were several attempts to occupy premises, but they did not prosper.	prem179_hyp1	Young people were the main participants in the attempts to occupy the premises.	1
4	dialectal	Cuba	prem179	Subsequently, there were several attempts to occupy premises, but they did not prosper.	prem179_hyp2	The attempts to occupy several premises were very successful.	2
4	dialectal	Cuba	prem180	The tradition of theater is horizontal.	prem180_hyp0	All participants are equally important in theater.	0
4	dialectal	Cuba	prem180	The tradition of theater is horizontal.	prem180_hyp1	Theater has a long tradition.	1
4	dialectal	Cuba	prem180	The tradition of theater is horizontal.	prem180_hyp2	The tradition of theater is vertical or hierarchical.	2
4	dialectal	Cuba	prem180	The tradition of theater is horizontal.	prem180_hyp0	All participants are equally important in theater.	0
4	dialectal	Cuba	prem180	The tradition of theater is horizontal.	prem180_hyp1	Theater has a long tradition.	1
4	dialectal	Cuba	prem180	The tradition of theater is horizontal.	prem180_hyp2	The tradition of theater is vertical or hierarchical.	2
4	dialectal	Cuba	prem181	Traffic will be closed for work that needs to be done with a mobile crane and a truck to install a crane on that street.	prem181_hyp0	Traffic on this street will be blocked to install a mobile crane.	0
4	dialectal	Cuba	prem181	Traffic will be closed for work that needs to be done with a mobile crane and a truck to install a crane on that street.	prem181_hyp1	Construction work will be carried out to improve traffic flow on that street.	1
4	dialectal	Cuba	prem181	Traffic will be closed for work that needs to be done with a mobile crane and a truck to install a crane on that street.	prem181_hyp2	During the time that the crane installation works last, cars will continuously circulate through that street.	2
4	dialectal	Cuba	prem181	Traffic will be closed for work that needs to be carried out with a mobile crane and a truck to install a crane on that street.	prem181_hyp0	Traffic on this street will be blocked to install a mobile crane.	0
4	dialectal	Cuba	prem181	Traffic will be closed for work that needs to be carried out with a mobile crane and a truck to install a crane on that street.	prem181_hyp1	Construction work will be carried out to improve traffic flow on that street.	1
4	dialectal	Cuba	prem181	Traffic will be closed for work that needs to be carried out with a mobile crane and a truck to install a crane on that street.	prem181_hyp2	During the time that the crane installation works last, cars will continuously circulate through that street.	2
4	dialectal	Cuba	prem182	We see the world through learned eyes.	prem182_hyp0	Our perspective is not innate, we learn it.	0
4	dialectal	Cuba	prem182	We see the world through learned eyes.	prem182_hyp1	We all have a point of view about reality.	1
4	dialectal	Cuba	prem182	We see the world through learned eyes.	prem182_hyp2	Our opinions cannot be conditioned.	2
4	dialectal	Cuba	prem182	We see the world with learned eyes.	prem182_hyp0	Our perspective is not innate, we learn it.	0
4	dialectal	Cuba	prem182	We see the world with learned eyes.	prem182_hyp1	We all have a point of view about reality.	1
4	dialectal	Cuba	prem182	We see the world with learned eyes.	prem182_hyp2	Our opinions cannot be conditioned.	2
4	dialectal	Cuba	prem183	The Ursina School offers the possibility to participate in short-term courses from October to June.	prem183_hyp0	From October to June, the Urtxintxa School offers short courses.	0
4	dialectal	Cuba	prem183	The Ursina School offers the possibility to participate in short-term courses from October to June.	prem183_hyp1	At the Urtxintxa school, training courses of different durations can be taken depending on the time of year.	1
4	dialectal	Cuba	prem183	The Ursina School offers the possibility to participate in short-term courses from October to June.	prem183_hyp2	The Urtxintxa school only offers long courses from October to June.	2
4	dialectal	Cuba	prem183	The Ursina School offers the possibility to participate in short-term courses from October to June.	prem183_hyp0	From October to June, the Urtxintxa School offers short courses.	0
4	dialectal	Cuba	prem183	The Ursina School offers the possibility to participate in short-term courses from October to June.	prem183_hyp1	At the Urtxintxa school, training courses of different durations can be taken depending on the time of year.	1
4	dialectal	Cuba	prem183	The Ursina School offers the possibility to participate in short-term courses from October to June.	prem183_hyp2	The Urtxintxa school only offers long courses from October to June.	2
4	dialectal	Cuba	prem184	There are also places on the internet to prepare for the EGA.	prem184_hyp0	The EGA can be prepared in a non-face-to-face mode.	0
4	dialectal	Cuba	prem184	There are also places on the internet to prepare for the EGA.	prem184_hyp1	You have to work hard to prepare for the EGA exam.	1
4	dialectal	Cuba	prem184	There are also places on the internet to prepare for the EGA.	prem184_hyp2	The EGA exam can only be prepared for in in-person classes.	2
4	dialectal	Cuba	prem184	There are also places on the internet to prepare for the EGA.	prem184_hyp0	The EGA can be prepared in a non-face-to-face mode.	0
4	dialectal	Cuba	prem184	There are also places on the internet to prepare for the EGA.	prem184_hyp1	You have to work hard to prepare for the EGA exam.	1
4	dialectal	Cuba	prem184	There are also places on the internet to prepare for the EGA.	prem184_hyp2	The EGA exam can only be prepared for in in-person classes.	2
4	dialectal	Cuba	prem185	The Arriaga theater will premiere a version of Macbeth, Shakespeare's classic play, on February 7.	prem185_hyp0	At the Arriaga theater, on February 7th, a version of a Shakespeare play will be performed, specifically Macbeth.	0
4	dialectal	Cuba	prem185	The Arriaga theater will premiere a version of Macbeth, Shakespeare's classic play, on February 7.	prem185_hyp1	The play that will premiere at the Arriaga theater is a completely modern adaptation of Macbeth.	1
4	dialectal	Cuba	prem185	The Arriaga theater will premiere a version of Macbeth, Shakespeare's classic play, on February 7.	prem185_hyp2	On February 7th, the public will not be able to see Macbeth at the Arriaga theater.	2
4	dialectal	Cuba	prem186	Marijuli was a very lively, sweet, approachable, responsible, and affectionate person.	prem186_hyp0	Marijuli had a lot of vitality and was very kind and approachable with people.	0
4	dialectal	Cuba	prem186	Marijuli was a very lively, sweet, approachable, responsible, and affectionate person.	prem186_hyp1	Marijuli was an elderly woman from the village.	1
4	dialectal	Cuba	prem186	Marijuli was a very lively, sweet, approachable, responsible, and affectionate person.	prem186_hyp2	Marijuli was a lifeless, careless, irresponsible, cold, and unpleasant person.	2
4	dialectal	Cuba	prem187	Berrizabal was arrested in March 2008 in connection with the macro-case 18/98, and the National Court imposed a 12-year prison sentence.	prem187_hyp0	In 2008, after being arrested in connection with the macro-case 19/98, the National Court determined that Berrizabal was guilty and should remain imprisoned for 12 years.	0
4	dialectal	Cuba	prem187	Berrizabal was arrested in March 2008 in connection with the macro-case 18/98, and the National Court imposed a 12-year prison sentence.	prem187_hyp1	Berrizabal was arrested in 2008, and was held in pre-trial detention until the hearing of the macro-case 18/98.	1
4	dialectal	Cuba	prem187	Berrizabal was arrested in March 2008 in connection with the macro-case 18/98, and the National Court imposed a 12-year prison sentence.	prem187_hyp2	Berrizabal was arrested in March 2008 in connection with the macro-case 19/98, but during the trial, the National Court declared the accused innocent and cleared him of all charges.	2
4	dialectal	Cuba	prem188	Peru just gave a course at the ice palace.	prem188_hyp0	Peru has recently been on thin ice.	0
4	dialectal	Cuba	prem188	Peru just gave a course at the ice palace.	prem188_hyp1	Peru has been in an ice skating class.	1
4	dialectal	Cuba	prem188	Peru just gave a course at the ice palace.	prem188_hyp2	Peru has never been on an ice rink.	2
4	dialectal	Cuba	prem189	The four of them ended up in a small bed in the chief's cell.	prem189_hyp0	The four of them went to their boss's house.	0
4	dialectal	Cuba	prem189	The four of them ended up in a small bed in the chief's cell.	prem189_hyp1	In the boss's house there is only one small bed available.	1
4	dialectal	Cuba	prem189	The four of them ended up in a small bed in the chief's cell.	prem189_hyp2	The four of them ended up on the street.	2
4	dialectal	Cuba	prem190	Peru goes to the English camp organized by Kusa in the morning.	prem190_hyp0	Every morning, Peru goes to summer camp to learn English.	0
4	dialectal	Cuba	prem190	Peru goes to the English camp organized by Kusa in the morning.	prem190_hyp1	Camps for children and young people are organized in summer.	1
4	dialectal	Cuba	prem190	Peru goes to the English camp organized by Kusa in the morning.	prem190_hyp2	In summer, Peru spends the mornings at home.	2
4	dialectal	Cuba	prem191	All peoples have the right to decide.	prem191_hyp0	Any country should have the option to decide.	0
4	dialectal	Cuba	prem191	All peoples have the right to decide.	prem191_hyp1	The right to decide is recognized in the constitution of some countries.	1
4	dialectal	Cuba	prem191	All peoples have the right to decide.	prem191_hyp2	The right to decide belongs to only a few peoples.	2
4	dialectal	Cuba	prem191	All people have the right to decide.	prem191_hyp0	Any country should have the option to decide.	0
4	dialectal	Cuba	prem191	All people have the right to decide.	prem191_hyp1	The right to decide is recognized in the constitution of some countries.	1
4	dialectal	Cuba	prem191	All people have the right to decide.	prem191_hyp2	The right to decide belongs to only a few peoples.	2
4	dialectal	Cuba	prem192	The Santusu festivities began last Saturday with the proclamation by members of the AEK euskaltegi and the Gaztedi dance group.	prem192_hyp0	Last Saturday, the Santutxu festivities began, led by the town criers from the AEK euskaltegi and the Gaztedi Dance Group.	0
4	dialectal	Cuba	prem192	The Santusu festivities began last Saturday with the proclamation by members of the AEK euskaltegi and the Gaztedi dance group.	prem192_hyp1	Last Saturday, there was a pleasant atmosphere in Santutxu due to the beginning of the festivities.	1
4	dialectal	Cuba	prem192	The Santusu festivities began last Saturday with the proclamation by members of the AEK euskaltegi and the Gaztedi dance group.	prem192_hyp2	Last Saturday, the Santutxu festivities began, despite members of the AEK euskaltegi and the Gaztedi dance group refusing to be the opening ceremony announcers.	2
4	dialectal	Cuba	prem192	The Santusu festival began last Saturday with the proclamation by members of the AEK euskaltegi and the Gaztedi dance group.	prem192_hyp0	Last Saturday, the Santutxu festivities began, led by the town criers from the AEK euskaltegi and the Gaztedi Dance Group.	0
4	dialectal	Cuba	prem192	The Santusu festival began last Saturday with the proclamation by members of the AEK euskaltegi and the Gaztedi dance group.	prem192_hyp1	Last Saturday, there was a pleasant atmosphere in Santutxu due to the beginning of the festivities.	1
4	dialectal	Cuba	prem192	The Santusu festival began last Saturday with the proclamation by members of the AEK euskaltegi and the Gaztedi dance group.	prem192_hyp2	Last Saturday, the Santutxu festivities began, despite members of the AEK euskaltegi and the Gaztedi dance group refusing to be the opening ceremony announcers.	2
4	dialectal	Cuba	prem193	The Markina Business Center is a Business Center with a strong industrial character.	prem193_hyp0	Most of the companies located in the Markina Elkartegi belong to the secondary sector.	0
4	dialectal	Cuba	prem193	The Markina Business Center is a Business Center with a strong industrial character.	prem193_hyp1	Medium-sized industrial companies are concentrated in the Markina Business Center.	1
4	dialectal	Cuba	prem193	The Markina Business Center is a Business Center with a strong industrial character.	prem193_hyp2	The companies that gather in the Markina Business Center belong to the primary sector, that is, they are dedicated to agriculture and livestock farming.	2
4	dialectal	Cuba	prem193	The Markina Business Center is a Business Center with a strong industrial character.	prem193_hyp0	Most of the companies located in the Markina Elkartegi belong to the secondary sector.	0
4	dialectal	Cuba	prem193	The Markina Business Center is a Business Center with a strong industrial character.	prem193_hyp1	Medium-sized industrial companies are concentrated in the Markina Business Center.	1
4	dialectal	Cuba	prem193	The Markina Business Center is a Business Center with a strong industrial character.	prem193_hyp2	The companies that gather in the Markina Business Center belong to the primary sector, that is, they are dedicated to agriculture and livestock farming.	2
4	dialectal	Cuba	prem194	I saw him/her for the last time three weeks ago.	prem194_hyp0	I haven't seen him/her for three weeks.	0
4	dialectal	Cuba	prem194	I saw him/her for the last time three weeks ago.	prem194_hyp1	It's been three weeks since I went outside.	1
4	dialectal	Cuba	prem194	I saw him/her for the last time three weeks ago.	prem194_hyp2	I will see him/her/it for the first time in three weeks.	2
4	dialectal	Cuba	prem194	I saw him/her for the last time three weeks ago.	prem194_hyp0	I haven't seen him/her for three weeks.	0
4	dialectal	Cuba	prem194	I saw him/her for the last time three weeks ago.	prem194_hyp1	It's been three weeks since I went outside.	1
4	dialectal	Cuba	prem194	I saw him/her for the last time three weeks ago.	prem194_hyp2	I will see him/her/it for the first time in three weeks.	2
4	dialectal	Cuba	prem195	The Gernika Business Center is a business center created to host newly established business projects and companies in the process of expansion.	prem195_hyp0	The objective of the Gernika Business Center is to bring together newly established companies or those that are in the process of expansion.	0
4	dialectal	Cuba	prem195	The Gernika Business Center is a business center created to host newly established business projects and companies in the process of expansion.	prem195_hyp1	The Technology Park of Guernica is very large and houses numerous newly established companies.	1
4	dialectal	Cuba	prem195	The Gernika Business Center is a business center created to host newly established business projects and companies in the process of expansion.	prem195_hyp2	The Gernika Business Center serves to develop new business projects and expanding companies.	2
4	dialectal	Cuba	prem195	The Gernika Business Center is a business center created for new business projects and companies in the process of expansion.	prem195_hyp0	The objective of the Gernika Business Center is to bring together newly established companies or those that are in the process of expansion.	0
4	dialectal	Cuba	prem195	The Gernika Business Center is a business center created for new business projects and companies in the process of expansion.	prem195_hyp1	The Technology Park of Guernica is very large and houses numerous newly established companies.	1
4	dialectal	Cuba	prem195	The Gernika Business Center is a business center created for new business projects and companies in the process of expansion.	prem195_hyp2	The Gernika Business Center serves to develop new business projects and expanding companies.	2
4	dialectal	Cuba	prem196	Let's say you have an amazing job: globetrotter.	prem196_hyp0	It is uncommon to have traveling the world as a profession.	0
4	dialectal	Cuba	prem196	Let's say you have an amazing job: globetrotter.	prem196_hyp1	You have to work to earn money.	1
4	dialectal	Cuba	prem196	Let's say you have an amazing job: globetrotter.	prem196_hyp2	They do their work without leaving home.	2
4	dialectal	Cuba	prem197	The flight from Chicago to Los Angeles was delayed by two hours.	prem197_hyp0	The plane from Chicago to Los Angeles arrived late.	0
4	dialectal	Cuba	prem197	The flight from Chicago to Los Angeles was delayed by two hours.	prem197_hyp1	A flight from Chicago to Los Angeles departs every three hours.	1
4	dialectal	Cuba	prem197	The flight from Chicago to Los Angeles was delayed by two hours.	prem197_hyp2	The flight from Chicago to Los Angeles arrived two hours early.	2
4	dialectal	Cuba	prem198	After kayaking through the rivers and impressive lakes of Alaska along Jack London's trails, a great friend came to visit me at the hospital yesterday.	prem198_hyp0	Yesterday, a friend who had been traveling through California and Alaska visited me in the hospital.	0
4	dialectal	Cuba	prem198	After kayaking through the rivers and impressive lakes of Alaska along Jack London's trails, a great friend came to visit me at the hospital yesterday.	prem198_hyp1	I have known the close friend who visited me yesterday at the hospital since I was very young.	1
4	dialectal	Cuba	prem198	After kayaking through the rivers and impressive lakes of Alaska along Jack London's trails, a great friend came to visit me at the hospital yesterday.	prem198_hyp2	Yesterday I was alone in the hospital.	2
4	dialectal	Cuba	prem198	After traveling by canoe through the rivers and impressive lakes of Alaska through Jack London's landscapes, a great friend came to visit me at the hospital yesterday.	prem198_hyp0	Yesterday, a friend who had been traveling through California and Alaska visited me in the hospital.	0
4	dialectal	Cuba	prem198	After traveling by canoe through the rivers and impressive lakes of Alaska through Jack London's landscapes, a great friend came to visit me at the hospital yesterday.	prem198_hyp1	I have known the close friend who visited me yesterday at the hospital since I was very young.	1
4	dialectal	Cuba	prem198	After traveling by canoe through the rivers and impressive lakes of Alaska through Jack London's landscapes, a great friend came to visit me at the hospital yesterday.	prem198_hyp2	Yesterday I was alone in the hospital.	2
4	dialectal	Cuba	prem199	We have had four long seasons of the four seasons at Cinema Paradise.	prem199_hyp0	The four seasons that we have discussed at Cinema Paradisu are of long duration.	0
4	dialectal	Cuba	prem199	We have had four long seasons of the four seasons at Cinema Paradise.	prem199_hyp1	The seasons discussed in Cinema Paradiso have variable durations.	1
4	dialectal	Cuba	prem199	We have had four long seasons of the four seasons at Cinema Paradise.	prem199_hyp2	At Cinema Paradisu, we have been screening four short films about the four seasons.	2
4	dialectal	Cuba	prem200	In this way, children and young people from the Basque Country have the opportunity to enjoy cinema in their language, Euskera, at the same time as the Spanish versions are released.	prem200_hyp0	Since the Basque and Spanish versions will be released simultaneously, children and young people in the Basque Country will be able to enjoy cinema in Basque from the start.	0
4	dialectal	Cuba	prem200	In this way, children and young people from the Basque Country have the opportunity to enjoy cinema in their language, Euskera, at the same time as the Spanish versions are released.	prem200_hyp1	In the Basque Country, you can sometimes also enjoy movies in English from their release date.	1
4	dialectal	Cuba	prem200	In this way, children and young people from the Basque Country have the opportunity to enjoy cinema in their language, Euskera, at the same time as the Spanish versions are released.	prem200_hyp2	In this way, children and young people in the Basque Country will be able to watch movies in Spanish from their release, but they will have to wait a long time to see them in Euskera.	2
4	dialectal	Cuba	prem200	In this way, children and young people from the Basque Country have the opportunity to enjoy cinema in their language, euskera, at the same time as the Spanish versions are released.	prem200_hyp0	Since the Basque and Spanish versions will be released simultaneously, children and young people in the Basque Country will be able to enjoy cinema in Basque from the start.	0
4	dialectal	Cuba	prem200	In this way, children and young people from the Basque Country have the opportunity to enjoy cinema in their language, euskera, at the same time as the Spanish versions are released.	prem200_hyp1	In the Basque Country, you can sometimes also enjoy movies in English from their release date.	1
4	dialectal	Cuba	prem200	In this way, children and young people from the Basque Country have the opportunity to enjoy cinema in their language, euskera, at the same time as the Spanish versions are released.	prem200_hyp2	In this way, children and young people in the Basque Country will be able to watch movies in Spanish from their release, but they will have to wait a long time to see them in Euskera.	2
5	dialectal	Espainia_and	prem201	"The Santucho youth assembly has organized two initiatives this week ""against oppressive capitalism"""	prem201_hyp0	The Santutxu Youth Assembly organizes actions against the oppression of capitalism.	0
5	dialectal	Espainia_and	prem201	"The Santucho youth assembly has organized two initiatives this week ""against oppressive capitalism"""	prem201_hyp1	Weekly activities are organized at the Santutxu Youth Assembly.	1
5	dialectal	Espainia_and	prem201	"The Santucho youth assembly has organized two initiatives this week ""against oppressive capitalism"""	prem201_hyp2	This week, the Santutxu Youth Assembly has organized two activities to defend the liberating aspect of capitalism.	2
5	dialectal	Espainia_and	prem202	This year's birthday gift had to be special: a photo album of mom's life and a surprise snack	prem202_hyp0	To make this year's birthday gift different, we prepared a surprise afternoon snack for mom and gave her a photo album.	0
5	dialectal	Espainia_and	prem202	This year's birthday gift had to be special: a photo album of mom's life and a surprise snack	prem202_hyp1	To make mom's birthday special this year, the whole family got together for an afternoon snack/tea.	1
5	dialectal	Espainia_and	prem202	This year's birthday gift had to be special: a photo album of mom's life and a surprise snack	prem202_hyp2	This year's birthday gift for mom had to be something completely normal, that's why we've only given her a photo album.	2
5	dialectal	Espainia_and	prem203	Moreover, it would bring joy to life that there was someone in the aristocracy who made way for the Basque language to be loved and used	prem203_hyp0	Some aristocrat made efforts to promote the use of Euskera because they liked the language, and that is encouraging.	0
5	dialectal	Espainia_and	prem203	Moreover, it would bring joy to life that there was someone in the aristocracy who made way for the Basque language to be loved and used	prem203_hyp1	Among the aristocracy, some dedicated themselves to Basque linguistics, and that brings joy.	1
5	dialectal	Espainia_and	prem203	Moreover, it would bring joy to life that there was someone in the aristocracy who made way for the Basque language to be loved and used	prem203_hyp2	All aristocrats hated the Basque language, which is why they took measures to reduce its use.	2
5	dialectal	Espainia_and	prem204	Only to the extent that we Basque speakers address passive receivers in Euskera, and only then, will we manage to change usage patterns.	prem204_hyp0	To increase the use of Euskera (Basque language), Basque speakers must speak in Euskera to passive receivers.	0
5	dialectal	Espainia_and	prem204	Only to the extent that we Basque speakers address passive receivers in Euskera, and only then, will we manage to change usage patterns.	prem204_hyp1	When children are present, Basque speakers use Basque more frequently with passive receivers.	1
5	dialectal	Espainia_and	prem204	Only to the extent that we Basque speakers address passive receivers in Euskera, and only then, will we manage to change usage patterns.	prem204_hyp2	To revolutionize the use of Basque, Basque speakers must speak Spanish to passive receivers.	2
5	dialectal	Espainia_and	prem205	Atzerri is the novel that Miquel Ancha published in 2012; it is said that autofiction is the essence of the novel.	prem205_hyp0	Mikel Antza wrote the novel Atzerri, and according to what they say, the central axis of the novel is a mixture between his experiences and fiction.	0
5	dialectal	Espainia_and	prem205	Atzerri is the novel that Miquel Ancha published in 2012; it is said that autofiction is the essence of the novel.	prem205_hyp1	Mikel Antza's novel Atzerri was published in 2012, and since then it has been a great success among Basque readers.	1
5	dialectal	Espainia_and	prem205	Atzerri is the novel that Miquel Ancha published in 2012; it is said that autofiction is the essence of the novel.	prem205_hyp2	In 2012, Mikel Antza published Atzerri, an autobiographical book that collects his experiences.	2
5	dialectal	Espainia_and	prem206	When it ended, I applauded for the first time in my life.	prem206_hyp0	When I finished, I expressed that I liked it.	0
5	dialectal	Espainia_and	prem206	When it ended, I applauded for the first time in my life.	prem206_hyp1	My final reactions are very common.	1
5	dialectal	Espainia_and	prem206	When it ended, I applauded for the first time in my life.	prem206_hyp2	When it was over, as always, I remained completely still.	2
5	dialectal	Espainia_and	prem207	It also has an entrepreneurship and coworking space, with all the necessary infrastructure to launch a business project.	prem207_hyp0	It has the necessary infrastructure to promote collaboration between companies and encourage the creation of new businesses.	0
5	dialectal	Espainia_and	prem207	It also has an entrepreneurship and coworking space, with all the necessary infrastructure to launch a business project.	prem207_hyp1	The basic infrastructure needed to launch a business project depends on the company's needs.	1
5	dialectal	Espainia_and	prem207	It also has an entrepreneurship and coworking space, with all the necessary infrastructure to launch a business project.	prem207_hyp2	Although it has a room for entrepreneurship and coworking, its infrastructure is too limited to launch a business project.	2
